StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,MSHmeans_1,MSHmeansConQ_1,MSHmeansTime_First Click,MSHmeansTime_Last Click,MSHmeansTime_Page Submit,MSHmeansTime_Click Count,MSHcons_1,MSHconsConQ_1,MSHConsTime_First Click,MSHConsTime_Last Click,MSHConsTime_Page Submit,MSHConsTime_Click Count,MSHside_1,MSHsideConQ_1,MSHsideTime_First Click,MSHsideTime_Last Click,MSHsideTime_Page Submit,MSHsideTime_Click Count,MSHsidecons_1,MSHsideconsConQ_1,MSHsideconsTime_First Click,MSHsideconsTime_Last Click,MSHsideconsTime_Page Submit,MSHsideconsTime_Click Count,NSmeans_1,NSmeansConQ_1,NSmeansTime_First Click,NSmeansTime_Last Click,NSmeansTime_Page Submit,NSmeansTime_Click Count,NScons_1,NSconsConQ_1,NSconsTime_First Click,NSconsTime_Last Click,NSconsTime_Page Submit,NSconsTime_Click Count,NSside_1,NSsideConQ_16,NSsideTime_First Click,NSsideTime_Last Click,NSsideTime_Page Submit,NSsideTime_Click Count,NSsidecons_1,NSsideconsConQ_1,NSsideconsTime_First Click,NSsideconsTime_Last Click,NSsideconsTime_Page Submit,NSsideconsTime_Click Count,MRmeans_1,MRmeansConQ_1,MRmeansTime_First Click,MRmeansTime_Last Click,MRmeansTime_Page Submit,MRmeansTime_Click Count,MRcons_1,MRconsConQ_1,MRconsTime_First Click,MRconsTime_Last Click,MRconsTime_Page Submit,MRconsTime_Click Count,MRside_1,MRsideConQ_1,MRsideTime_First Click,MRsideTime_Last Click,MRsideTime_Page Submit,MRsideTime_Click Count,MRsidecons_1,MRsideconsConQ_1,MRsideconsTime_First Click,MRsideconsTime_Last Click,MRsideconsTime_Page Submit,MRsideconsTime_Click Count,MFTmeans_1,MFTmeansConQ_1,MFTmeansTime_First Click,MFTmeansTime_Last Click,MFTmeansTime_Page Submit,MFTmeansTime_Click Count,MFTcons_1,MFTconsConQ_1,MFTconsTime_First Click,MFTconsTime_Last Click,MFTconsTime_Page Submit,MFTconsTime_Click Count,MFTside_1,MFTsideConQ_1,MFTsideTime_First Click,MFTsideTime_Last Click,MFTsideTime_Page Submit,MFTsideTime_Click Count,MFTsidecons_1,MFTsideconsConQ_1,MFTsideconsTime_First Click,MFTsideconsTime_Last Click,MFTsideconsTime_Page Submit,MFTsideconsTime_Click Count,NPmeans_1,NPmeansConQ_1,NPmeansTime_First Click,NPmeansTime_Last Click,NPmeansTime_Page Submit,NPmeansTime_Click Count,NPcons_1,NPconsConQ_1,NPconsTime_First Click,NPconsTime_Last Click,NPconsTime_Page Submit,NPconsTime_Click Count,NPside_1,NPsideConQ_1,NPsideTime_First Click,NPsideTime_Last Click,NPsideTime_Page Submit,NPsideTime_Click Count,NPsidecons_1,NPsideconsConQ_1,NPsideconsTime_First Click,NPsideconsTime_Last Click,NPsideconsTime_Page Submit,NPsideconsTime_Click Count,SSmeans_1,SSmeansConQ_1,SSmeansTime_First Click,SSmeansTime_Last Click,SSmeansTime_Page Submit,SSmeansTime_Click Count,SScons_1,SSconsConQ_1,SSconsTime_First Click,SSconsTime_Last Click,SSconsTime_Page Submit,SSconsTime_Click Count,SSside_1,SSsideConQ_1,SSsideTime_First Click,SSsideTime_Last Click,SSsideTime_Page Submit,SSsideTime_Click Count,SSsidecons_1,SSsideconsConQ_1,SSsideconsTime_First Click,SSsideconsTime_Last Click,SSsideconsTime_Page Submit,SSsideconsTime_Click Count,BBmeans_1,BBmeansConQ_1,BBmeansTime_First Click,BBmeansTime_Last Click,BBmeansTime_Page Submit,BBmeansTime_Click Count,BBcons_1,BBconsConQ_1,BBconsTime_First Click,BBconsTime_Last Click,BBconsTime_Page Submit,BBconsTime_Click Count,BBside_1,BBsideConQ_1,BBsideTime_First Click,BBsideTime_Last Click,BBsideTime_Page Submit,BBsideTime_Click Count,BBsidecons_1,BBsideconsConQ_1,BBsideconsTime_First Click,BBsideconsTime_Last Click,BBsideconsTime_Page Submit,BBsideconsTime_Click Count,DemAge,DemEdu,DemRace,DemRace_10_TEXT,DemGen,DemGen_4_TEXT,DemPol_1
8/26/21 14:34,8/26/21 14:41,IP Address,47.147.0.133,100,440,TRUE,8/26/21 14:41,R_2wuzgpIjSObIi5R,,,,,34.02639771,-117.9360046,anonymous,EN,,,,,,,,,,,,,,,,,,,80,100,26.073,29.439,30.06,5,,,,,,,,,,,,,50,0,21.026,23.231,24.662,3,,,,,,,,,,,,,,,,,,,,,,,,,80,100,134.568,138.227,139.836,4,0,0,83.39,87.023,87.804,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,0,30.317,35.117,36.43,3,,,,,,,10,0,22.185,26.097,32.493,3,,,,,,,,,,,,,,,,,,,0,0,22.89,26.521,27.492,4,,,,,,,,,,,,,,,,,,,34,Associate degree in college (2-year),Southeast Asian,,Female,,4
8/26/21 14:29,8/26/21 14:41,IP Address,69.251.108.191,100,744,TRUE,8/26/21 14:41,R_UF5l1qoflV55PMZ,,,,,38.5177002,-76.78130341,anonymous,EN,0,0,31.413,36.642,37.959,4,,,,,,,,,,,,,,,,,,,,,,,,,0,100,3.871,73.64,75.502,6,,,,,,,,,,,,,,,,,,,2,99,29.128,54.747,56.205,6,,,,,,,,,,,,,,,,,,,,,,,,,0,0,29.531,57.538,58.621,6,,,,,,,,,,,,,,,,,,,,,,,,,10,100,16.899,40.064,41.359,5,5,0,30.074,72.355,73.653,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,95,51.313,65.12,70.579,5,25,High school graduate (high school diploma or equivalent including GED),White,,Female,,3
8/26/21 14:30,8/26/21 14:42,IP Address,72.166.30.2,100,735,TRUE,8/26/21 14:42,R_1ifxcYaOz91TYHn,,,,,39.01330566,-94.59159851,anonymous,EN,,,,,,,61,20,51.206,60.313,61.288,3,,,,,,,,,,,,,,,,,,,,,,,,,59,0,10.088,36.297,37.095,4,,,,,,,,,,,,,,,,,,,93,0,25.431,31.639,33.113,2,,,,,,,,,,,,,,,,,,,48,0,17.095,18.787,21.85,2,,,,,,,,,,,,,,,,,,,,,,,,,98,100,21.802,25.639,26.872,2,,,,,,,84,85,38.102,43.249,44.912,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,100,33.076,35.618,37.863,2,34,Bachelor's degree in college (4-year),White,,Male,,2
8/26/21 14:36,8/26/21 14:42,IP Address,69.216.102.103,100,374,TRUE,8/26/21 14:42,R_12J5lZEnGaBX4TF,,,,,37.70449829,-122.0742035,anonymous,EN,67,33,23.926,28.102,29.107,2,,,,,,,,,,,,,,,,,,,,,,,,,27,0,55.097,56.778,57.676,3,,,,,,,,,,,,,,,,,,,,,,,,,52,23,114.991,118.113,118.32,6,,,,,,,,,,,,,82,82,12.667,14.653,16.448,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,80,7.073,44.043,44.835,16,,,,,,,,,,,,,,,,,,,47,52,21.972,49.454,49.953,2,,,,,,,85,76,32.947,36.243,36.812,9,,,,,,,,,,,,,33,Bachelor's degree in college (4-year),East Asian,,Male,,2
8/26/21 14:37,8/26/21 14:42,IP Address,73.171.167.142,100,326,TRUE,8/26/21 14:42,R_2vdH71R8PLsw5Ct,,,,,30.12229919,-81.36270142,anonymous,EN,,,,,,,,,,,,,,,,,,,83,89,34.099,36.699,38.673,2,68,20,26.338,29.964,31.21,2,,,,,,,,,,,,,,,,,,,,,,,,,76,93,48.543,53.32,58.75,2,,,,,,,,,,,,,,,,,,,,,,,,,65,19,17.311,21.917,23.059,2,,,,,,,,,,,,,71,84,27.388,29.872,30.981,2,,,,,,,,,,,,,62,49,45.698,49.529,50.805,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,91,44.436,47.199,48.14,2,70,Master's degree,White,,Male,,7
8/26/21 14:32,8/26/21 14:42,IP Address,208.126.84.181,100,637,TRUE,8/26/21 14:42,R_33qb9z7ATL2yaiK,,,,,43.248703,-94.04019928,anonymous,EN,,,,,,,,,,,,,60,2,46.121,56.16,57.454,4,,,,,,,,,,,,,,,,,,,,,,,,,60,97,37.428,43.83,45.711,3,,,,,,,,,,,,,96,1,38.498,43.405,44.699,3,,,,,,,4,2,42.88,52.526,54.155,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,26,22.99,137.871,139.212,6,,,,,,,,,,,,,,,,,,,95,50,54.893,80.681,82.086,4,,,,,,,,,,,,,,,,,,,,,,,,,100,76,137.758,150.575,151.85,4,52,Some college but no degree,White,,Female,,1
8/26/21 14:41,8/26/21 14:44,IP Address,148.170.193.228,100,165,TRUE,8/26/21 14:44,R_3kGNSgKEliQCGgQ,,,,,36.33120728,-92.37529755,anonymous,EN,87,0,21.087,24.057,26.327,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,10.924,13.422,15.94,2,,,,,,,,,,,,,,,,,,,80,0,12.771,16.541,17.857,3,,,,,,,100,100,9.467,12.125,13.953,2,,,,,,,,,,,,,,,,,,,100,100,11.676,17.328,18.537,2,,,,,,,,,,,,,,,,,,,90,0,8.654,27.637,28.5,4,,,,,,,,,,,,,,,,,,,,,,,,,91,0,14.501,16.529,18.145,2,,,,,,,47,Some college but no degree,White,,Female,,1
8/26/21 14:37,8/26/21 14:44,IP Address,65.26.51.124,100,433,TRUE,8/26/21 14:44,R_ZlStj8RW8oATpex,,,,,39.36439514,-94.36340332,anonymous,EN,,,,,,,,,,,,,,,,,,,83,99,31.673,36.95,37.875,3,26,0,26.186,28.792,30.474,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,10,102.358,119.083,120.106,3,,,,,,,,,,,,,,,,,,,45,0,22.316,25.857,27.453,2,,,,,,,,,,,,,,,,,,,55,0,25.547,28.301,29.393,2,,,,,,,,,,,,,,,,,,,,,,,,,72,95,26.124,27.576,28.848,2,,,,,,,66,88,19.742,29.949,31.065,2,,,,,,,,,,,,,33,Associate degree in college (2-year),White,,Female,,3
8/26/21 14:40,8/26/21 14:45,IP Address,73.25.229.106,100,269,TRUE,8/26/21 14:45,R_3iVimNh2TxmTvDi,,,,,45.51350403,-122.5041046,anonymous,EN,0,0,27.451,29.966,30.946,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,0,27.806,30.087,31.486,2,,,,,,,0,0,27.487,30.109,31.277,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,0,20.046,24.226,25.487,2,,,,,,,,,,,,,100,100,3.015,35.314,35.994,9,,,,,,,,,,,,,50,0,1.923,40.123,41.059,4,,,,,,,,,,,,,,,,,,,,,,,,,100,100,26.509,30.821,31.62,4,,,,,,,,,,,,,36,Some college but no degree,White,,Female,,0
8/26/21 14:38,8/26/21 14:45,IP Address,184.90.48.135,100,369,TRUE,8/26/21 14:45,R_1LZ1ZePJJ1svRRJ,,,,,29.28660583,-81.0868988,anonymous,EN,,,,,,,,,,,,,0,0,10.715,37.403,38.38,3,,,,,,,,,,,,,,,,,,,,,,,,,100,100,40.901,41.979,43.81,2,,,,,,,,,,,,,0,0,30.143,36.174,37.156,2,,,,,,,,,,,,,,,,,,,,,,,,,75,100,35.465,65.5,66.1,3,0,0,44.456,55.24,56.755,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,48.322,51.057,51.872,3,,,,,,,,,,,,,0,0,45.3,47.267,48.208,2,,,,,,,29,High school graduate (high school diploma or equivalent including GED),White,,Male,,3
8/26/21 14:42,8/26/21 14:45,IP Address,50.91.19.228,100,159,TRUE,8/26/21 14:45,R_2t3fcaqDcF3wBje,,,,,35.38780212,-118.9360046,anonymous,EN,84,0,4.406,7.531,8.596,4,,,,,,,,,,,,,,,,,,,,,,,,,81,100,10.568,27.164,28.459,5,,,,,,,,,,,,,,,,,,,92,100,11.757,15.678,16.942,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,100,15.199,17.234,18.151,4,91,0,3.945,8.927,12.231,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,6,9.176,22.606,23.369,5,,,,,,,,,,,,,,,,,,,,,,,,,88,100,12.734,15.864,16.773,6,32,Bachelor's degree in college (4-year),White,,Male,,0
8/26/21 14:40,8/26/21 14:46,IP Address,159.118.80.212,100,350,TRUE,8/26/21 14:46,R_QlE3ropS1MwZq6Z,,,,,32.8618927,-90.40149689,anonymous,EN,,,,,,,75,80,15.915,35.381,37.056,6,,,,,,,,,,,,,,,,,,,,,,,,,75,0,11.454,34.124,37.494,9,,,,,,,,,,,,,,,,,,,,,,,,,75,100,23.417,40.956,41.833,6,75,0,20.348,37.685,43.99,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,100,25.534,53.21,55.595,10,75,0,3.701,25.521,26.755,6,,,,,,,,,,,,,,,,,,,,,,,,,75,100,20.588,38.806,39.773,7,,,,,,,,,,,,,57,Some college but no degree,Black or African American,,Female,,0
8/26/21 14:31,8/26/21 14:47,IP Address,69.243.2.75,100,939,TRUE,8/26/21 14:47,R_2xQp88e8asm7woy,,,,,38.7492981,-77.4917984,anonymous,EN,,,,,,,89,0,15.344,21.752,23.857,4,,,,,,,,,,,,,,,,,,,,,,,,,88,0,13.434,30.54,31.395,6,,,,,,,91,0,12.114,31.324,33.035,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,3.605,28.643,29.872,6,,,,,,,,,,,,,,,,,,,100,5,81.34,186.806,188.76,6,,,,,,,,,,,,,100,2,19.577,27.736,29.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,0,1.303,50.437,51.394,7,37,Bachelor's degree in college (4-year),White,,Female,,1
8/26/21 14:41,8/26/21 14:47,IP Address,35.132.138.74,100,354,TRUE,8/26/21 14:47,R_3ffUBmt4Ss5ScLC,,,,,42.1920929,-121.7232971,anonymous,EN,,,,,,,,,,,,,73,0,23.475,26.475,28.752,2,,,,,,,,,,,,,94,100,32.718,43.043,44.116,2,,,,,,,,,,,,,,,,,,,,,,,,,100,0,23.024,26.101,27.436,2,,,,,,,,,,,,,,,,,,,,,,,,,100,100,36.044,49.105,65.881,4,,,,,,,,,,,,,92,0,24.358,29.241,30.761,3,,,,,,,,,,,,,94,100,45.5,51.662,53.485,2,,,,,,,,,,,,,,,,,,,,,,,,,71,0,39.896,63.722,66.015,2,,,,,,,44,Some college but no degree,White,,Male,,1
8/26/21 14:44,8/26/21 14:48,IP Address,75.138.8.177,100,231,TRUE,8/26/21 14:48,R_2wyTi5HmD7ncemL,,,,,34.58909607,-86.99089813,anonymous,EN,100,0,23,25.578,26.528,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,9.434,10.901,14.662,2,,,,,,,100,0,28.651,32.594,33.976,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,26.426,28.464,29.491,2,,,,,,,,,,,,,100,0,21.255,23.35,25.252,2,,,,,,,,,,,,,100,100,34.695,36.501,37.47,2,,,,,,,,,,,,,80,0,32.685,34.522,35.309,2,,,,,,,,,,,,,,,,,,,35,Some college but no degree,White,,Male,,0
8/26/21 14:44,8/26/21 14:48,IP Address,68.202.107.62,100,216,TRUE,8/26/21 14:48,R_1kFVGfO3hUF2iht,,,,,28.90249634,-81.2480011,anonymous,EN,40,11,11.68,14.675,16.123,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,4,57.424,62.21,63.779,4,19,2,5.996,9.989,11.503,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,6,24.698,28.94,30.702,6,,,,,,,,,,,,,,,,,,,20,0,14.573,19.95,21.241,5,,,,,,,,,,,,,6,3,22.741,26.549,26.938,5,,,,,,,,,,,,,40,12,9.484,15.813,17.816,11,,,,,,,,,,,,,50,Some college but no degree,White,,Female,,0
8/26/21 14:43,8/26/21 14:48,IP Address,98.10.58.230,100,271,TRUE,8/26/21 14:48,R_0pjGXAogSRulapz,,,,,43.14419556,-77.5503006,anonymous,EN,,,,,,,85,90,42.392,46.643,47.572,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,26.289,30.758,31.505,3,,,,,,,100,100,21.008,23.247,24.566,3,,,,,,,,,,,,,,,,,,,100,100,21.139,25.862,27.966,5,,,,,,,,,,,,,100,0,26.334,30.409,31.52,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,0,39.13,42.869,43.742,3,,,,,,,,,,,,,,,,,,,,,,,,,100,100,24.385,28.466,29.197,5,31,Master's degree,White,,Female,,1
8/26/21 14:41,8/26/21 14:48,IP Address,98.215.93.19,100,418,TRUE,8/26/21 14:48,R_3dS2Y7voTzPPgzG,,,,,40.46929932,-88.94239807,anonymous,EN,,,,,,,,,,,,,90,0,54.688,58.096,71.719,2,,,,,,,20,0,28.035,41.394,42.802,6,,,,,,,,,,,,,,,,,,,,,,,,,95,90,48.229,72.876,74.124,7,,,,,,,,,,,,,,,,,,,95,100,35.301,39.605,40.773,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,100,47.438,52.367,53.299,3,,,,,,,95,100,42.723,46.868,47.703,2,,,,,,,,,,,,,5,0,43.842,46.301,55.024,2,,,,,,,,,,,,,,,,,,,32,Bachelor's degree in college (4-year),White,,Male,,2
8/26/21 14:29,8/26/21 14:48,IP Address,185.187.243.77,100,1160,TRUE,8/26/21 14:48,R_AiaD5UKA4ZoOLXr,,,,,40.71229553,-74.00679779,anonymous,EN,,,,,,,,,,,,,,,,,,,100,100,118.621,122.64,123.536,5,,,,,,,,,,,,,,,,,,,100,100,70.349,73.559,80.734,2,,,,,,,,,,,,,100,0,114.165,128.397,129.492,2,,,,,,,100,0,20.687,23.231,24.498,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,29.649,31.185,32.242,2,,,,,,,,,,,,,,,,,,,50,50,408.489,423.281,424.055,4,,,,,,,100,0,20.33,21.891,22.809,2,,,,,,,,,,,,,,,,,,,30,Bachelor's degree in college (4-year),Black or African American,,Female,,1
8/26/21 14:38,8/26/21 14:50,IP Address,147.124.215.127,100,672,TRUE,8/26/21 14:50,R_3dYDkfNURiqDZD6,,,,,32.7796936,-96.80220032,anonymous,EN,,,,,,,40,50,47.532,55.484,57.966,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,42,7.621,18.152,23.51,5,,,,,,,45,32,11.192,14.89,17.176,2,,,,,,,,,,,,,,,,,,,40,30,84.996,112.155,118.379,2,,,,,,,,,,,,,60,30,100.898,106.932,109.015,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,61,41.329,46.751,50.053,3,39,30,162.82,213.297,215.181,4,,,,,,,,,,,,,,,,,,,40,Some college but no degree,White,,Male,,3
8/26/21 14:32,8/26/21 14:50,IP Address,71.214.22.70,100,1076,TRUE,8/26/21 14:50,R_3HHssrg6pk5uYsl,,,,,29.01069641,-82.03549957,anonymous,EN,,,,,,,,,,,,,90,10,8.344,126.852,127.941,5,,,,,,,,,,,,,,,,,,,80,0,123.541,200.984,202.804,5,,,,,,,,,,,,,95,100,34.467,46.808,47.85,4,,,,,,,,,,,,,,,,,,,,,,,,,75,0,10.273,17.767,18.695,4,,,,,,,100,0,57.554,64.201,65.805,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,25,68.768,107.557,127.145,6,,,,,,,,,,,,,,,,,,,90,0,366.974,437.649,440.229,5,,,,,,,43,Bachelor's degree in college (4-year),White,,Male,,4
8/26/21 14:35,8/26/21 14:50,IP Address,174.27.95.239,100,878,TRUE,8/26/21 14:50,R_20Nk8CUfCgtxXZo,,,,,43.63420105,-116.3410034,anonymous,EN,,,,,,,17,100,52.335,76.959,78.118,3,,,,,,,,,,,,,0,1,45.626,51.156,60.475,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,100,60.053,86.457,87.589,3,,,,,,,90,90,157.263,180.831,183.197,4,,,,,,,,,,,,,,,,,,,50,96,12.026,35.562,36.881,3,,,,,,,,,,,,,0,0,116.911,195.779,197.701,5,,,,,,,,,,,,,,,,,,,,,,,,,0,90,35.189,39.66,40.754,2,,,,,,,,,,,,,64,Bachelor's degree in college (4-year),White,,Female,,4
8/26/21 14:29,8/26/21 14:50,IP Address,71.77.155.238,100,1251,TRUE,8/26/21 14:50,R_21tQiltACctuRVo,,,,,35.18730164,-79.47299957,anonymous,EN,,,,,,,60,10,47.427,52.75,54.028,2,,,,,,,,,,,,,,,,,,,65,90,42.223,45.428,46.928,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,85,27.388,37.488,38.398,5,,,,,,,,,,,,,60,5,10.423,20.368,21.852,2,,,,,,,65,1,20.691,24.91,26.726,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,3,54.771,57.862,69.547,3,,,,,,,,,,,,,65,90,33.984,39.257,40.57,4,,,,,,,,,,,,,59,"Professional degree (JD, MD)",White,,Female,,0
8/26/21 14:44,8/26/21 14:50,IP Address,67.166.140.47,100,357,TRUE,8/26/21 14:50,R_2riI1d49pPpD2C9,,,,,38.58790588,-121.405304,anonymous,EN,,,,,,,,,,,,,,,,,,,70,95,32.584,41.424,42.2,2,,,,,,,20,80,36.301,51.2,52.211,3,,,,,,,,,,,,,,,,,,,,,,,,,10,0,35.504,39.505,41.083,2,,,,,,,,,,,,,,,,,,,50,0,22.59,26.642,28.147,3,,,,,,,,,,,,,,,,,,,70,0,20.243,23.38,25.722,2,,,,,,,,,,,,,30,100,11.236,54.943,62.958,5,,,,,,,,,,,,,,,,,,,,,,,,,90,0,46.719,49.707,56.708,2,,,,,,,40,Some college but no degree,Southeast Asian,,Female,,1
8/26/21 14:40,8/26/21 14:51,IP Address,67.217.8.236,100,639,TRUE,8/26/21 14:51,R_2pK6a83rJbAoEOv,,,,,40.33479309,-104.9237976,anonymous,EN,,,,,,,100,100,220.863,223.686,224.931,2,,,,,,,,,,,,,,,,,,,,,,,,,25,0,11.632,14.224,15.953,3,,,,,,,,,,,,,,,,,,,58,0,17.595,25.664,30.231,6,,,,,,,,,,,,,,,,,,,0,0,31.2,33.224,35.161,2,,,,,,,,,,,,,100,100,83.339,85.541,86.816,2,,,,,,,,,,,,,32,0,32.028,34.517,36.086,3,,,,,,,,,,,,,,,,,,,,,,,,,100,100,75.138,77.09,78.2,2,,,,,,,,,,,,,43,Bachelor's degree in college (4-year),White,,Female,,0
8/26/21 14:46,8/26/21 14:51,IP Address,98.255.239.86,100,296,TRUE,8/26/21 14:51,R_p5G9REKhVp5YrJf,,,,,37.32569885,-120.4999008,anonymous,EN,,,,,,,81,90,37.489,41.421,42.548,2,,,,,,,,,,,,,32,0,24.589,27.275,29.1,2,,,,,,,,,,,,,,,,,,,,,,,,,88,77,29.86,37.897,39.294,3,,,,,,,,,,,,,21,0,18.867,21.139,22.188,2,,,,,,,,,,,,,,,,,,,,,,,,,96,97,27.301,32.269,33.069,3,,,,,,,,,,,,,75,0,8.396,45.097,47.371,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,100,44.904,47.388,51.382,2,39,Bachelor's degree in college (4-year),White,,Male,,1
8/26/21 14:46,8/26/21 14:51,IP Address,65.31.180.86,100,289,TRUE,8/26/21 14:51,R_3F3WOTouUDEBsfF,,,,,42.88949585,-87.90740204,anonymous,EN,91,79,2.038,5.539,27.3,5,,,,,,,,,,,,,,,,,,,,,,,,,87,74,1.147,20.07,34.208,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,75,60.365,62.582,86.554,6,,,,,,,,,,,,,,,,,,,92,80,2.151,5.734,30.019,5,,,,,,,97,86,2.362,4.305,33.938,4,,,,,,,,,,,,,94,56,2.024,8.099,32.957,13,,,,,,,,,,,,,,,,,,,94,75,1.371,2.454,22.024,3,,,,,,,,,,,,,,,,,,,25,High school graduate (high school diploma or equivalent including GED),White,,Male,,0
8/26/21 14:34,8/26/21 14:51,IP Address,76.25.67.198,100,1020,TRUE,8/26/21 14:51,R_3CB3rLHF2Fr3EDF,,,,,39.84199524,-105.1100998,anonymous,EN,,,,,,,,,,,,,,,,,,,50,90,148.275,152.466,153.494,3,,,,,,,,,,,,,30,10,4.856,120.978,122.572,5,,,,,,,,,,,,,,,,,,,,,,,,,76,97,2.534,138.712,139.317,8,15,0,57.057,76.748,77.391,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,98,53.77,120.5,139.871,5,,,,,,,87,97,3.229,128.215,129.154,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,96,3.845,170.307,171.16,7,35,Associate degree in college (2-year),White,,Male,,1
8/26/21 14:47,8/26/21 14:51,IP Address,174.130.111.247,100,268,TRUE,8/26/21 14:51,R_2dQiBgMjD1uTzJy,,,,,41.43179321,-78.54940033,anonymous,EN,,,,,,,,,,,,,5,0,26.586,28.082,29.299,2,,,,,,,0,0,20.469,23.224,24.384,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,34.093,36.176,38.787,2,,,,,,,,,,,,,5,0,17.124,20.711,22.1,2,,,,,,,,,,,,,,,,,,,,,,,,,100,100,33.781,36.068,37.177,2,,,,,,,100,100,38.582,40.869,41.939,2,,,,,,,,,,,,,,,,,,,,,,,,,5,0,26.75,31.473,32.54,2,,,,,,,57,Bachelor's degree in college (4-year),White,,Female,,7
8/26/21 14:47,8/26/21 14:51,IP Address,23.84.85.135,100,289,TRUE,8/26/21 14:51,R_22rfyEsHAZ37JXL,,,,,38.43209839,-90.38960266,anonymous,EN,,,,,,,,,,,,,,,,,,,92,81,21.243,24.138,24.938,6,,,,,,,,,,,,,50,0,21.078,30.17,31.243,4,,,,,,,71,4,32.702,35.4,36.362,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,70,9.107,29.648,30.998,5,,,,,,,,,,,,,100,0,19.528,23.4,24.442,3,,,,,,,,,,,,,,,,,,,95,10,21.527,25.471,26.233,4,,,,,,,,,,,,,,,,,,,,,,,,,100,100,36.7,42.32,43.98,4,30,Some college but no degree,White,,Female,,5
8/26/21 14:47,8/26/21 14:53,IP Address,173.24.227.204,100,388,TRUE,8/26/21 14:53,R_2ZVxP2q6JH5tiYU,,,,,37.16799927,-93.30390167,anonymous,EN,,,,,,,,,,,,,75,0,36.816,42.872,44.163,2,,,,,,,,,,,,,,,,,,,92,0,34.083,39.493,40.608,4,,,,,,,,,,,,,,,,,,,88,0,72.283,77.518,78.849,5,,,,,,,30,0,33.237,36.141,36.792,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,39.35,41.637,42.585,2,100,0,67.236,73.071,74.306,4,,,,,,,,,,,,,,,,,,,50,0,37.515,39.523,40.278,2,,,,,,,,,,,,,,,,,,,40,Some college but no degree,White,,Male,,2
8/26/21 14:52,8/26/21 14:53,IP Address,212.162.148.91,100,89,TRUE,8/26/21 14:53,R_8q6sCZysMKaG9rP,,,,,41.87770081,-87.63760376,anonymous,EN,45,59,2.116,5.479,6.235,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,51,2.23,3.414,4.162,2,51,30,5.558,6.819,8.794,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,50,3.691,5.657,5.898,3,,,,,,,,,,,,,,,,,,,,,,,,,62,43,3.103,4.353,5.25,2,,,,,,,41,70,10.874,12.785,18.51,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,22,12.188,13.298,13.889,2,29,Bachelor's degree in college (4-year),White,,Male,,6
